name,country,team_id,roster_status,source_url,source_checked,display_name,official_fantasy_player_id,fifa_player_id,club,club_country,shirt_number,position,official_position,official_fantasy_position,official_price,fantasy_status,date_of_birth,federation_source_url,squad_announcement_date,team_squad_complete,source_notes
Abdul Mumin,Ghana,21,selectable_fantasy_player,https://play.fifa.com/json/fantasy/players.json,2026-06-02,Abdul Mumin,1977,,,,,DEF,,DEF,3.7,playing,,,,false,"Official FIFA fantasy players.json status is playing; classified as fantasy-selectable only, not confirmed_final_squad. Final squad source not independently available in this import."
Alexander Djiku,Ghana,21,review,https://play.fifa.com/json/fantasy/players.json,2026-06-02,Alexander Djiku,1978,,,,,DEF,,DEF,4,transferred,,,,false,Official FIFA fantasy players.json status is transferred; kept in review because this does not prove final squad inclusion or exclusion.
Marvin Senaya,Ghana,21,selectable_fantasy_player,https://play.fifa.com/json/fantasy/players.json,2026-06-02,Marvin Senaya,1979,,,,,DEF,,DEF,3.5,playing,,,,false,"Official FIFA fantasy players.json status is playing; classified as fantasy-selectable only, not confirmed_final_squad. Final squad source not independently available in this import."
Jerome Opoku,Ghana,21,selectable_fantasy_player,https://play.fifa.com/json/fantasy/players.json,2026-06-02,Jerome Opoku,1980,,,,,DEF,,DEF,3.8,playing,,,,false,"Official FIFA fantasy players.json status is playing; classified as fantasy-selectable only, not confirmed_final_squad. Final squad source not independently available in this import."
Gideon Mensah,Ghana,21,selectable_fantasy_player,https://play.fifa.com/json/fantasy/players.json,2026-06-02,Gideon Mensah,1981,,,,,DEF,,DEF,3.9,playing,,,,false,"Official FIFA fantasy players.json status is playing; classified as fantasy-selectable only, not confirmed_final_squad. Final squad source not independently available in this import."
Caleb Yirenkyi,Ghana,21,selectable_fantasy_player,https://play.fifa.com/json/fantasy/players.json,2026-06-02,Caleb Yirenkyi,1982,,,,,MID,,MID,4.7,playing,,,,false,"Official FIFA fantasy players.json status is playing; classified as fantasy-selectable only, not confirmed_final_squad. Final squad source not independently available in this import."
Thomas Partey,Ghana,21,selectable_fantasy_player,https://play.fifa.com/json/fantasy/players.json,2026-06-02,Thomas Partey,1983,,,,,MID,,MID,6.2,playing,,,,false,"Official FIFA fantasy players.json status is playing; classified as fantasy-selectable only, not confirmed_final_squad. Final squad source not independently available in this import."
Elisha Owusu,Ghana,21,selectable_fantasy_player,https://play.fifa.com/json/fantasy/players.json,2026-06-02,Elisha Owusu,1984,,,,,MID,,MID,5.3,playing,,,,false,"Official FIFA fantasy players.json status is playing; classified as fantasy-selectable only, not confirmed_final_squad. Final squad source not independently available in this import."
Kwasi Sibo,Ghana,21,selectable_fantasy_player,https://play.fifa.com/json/fantasy/players.json,2026-06-02,Kwasi Sibo,1985,,,,,MID,,MID,4.7,playing,,,,false,"Official FIFA fantasy players.json status is playing; classified as fantasy-selectable only, not confirmed_final_squad. Final squad source not independently available in this import."
Jordan Ayew,Ghana,21,selectable_fantasy_player,https://play.fifa.com/json/fantasy/players.json,2026-06-02,Jordan Ayew,1986,,,,,FWD,,FWD,5.3,playing,,,,false,"Official FIFA fantasy players.json status is playing; classified as fantasy-selectable only, not confirmed_final_squad. Final squad source not independently available in this import."
Iñaki Williams,Ghana,21,selectable_fantasy_player,https://play.fifa.com/json/fantasy/players.json,2026-06-02,Iñaki Williams,1987,,,,,FWD,,FWD,5.9,playing,,,,false,"Official FIFA fantasy players.json status is playing; classified as fantasy-selectable only, not confirmed_final_squad. Final squad source not independently available in this import."
Ernest Nuamah,Ghana,21,selectable_fantasy_player,https://play.fifa.com/json/fantasy/players.json,2026-06-02,Ernest Nuamah,1988,,,,,MID,,MID,5,playing,,,,false,"Official FIFA fantasy players.json status is playing; classified as fantasy-selectable only, not confirmed_final_squad. Final squad source not independently available in this import."
Prince Adu,Ghana,21,selectable_fantasy_player,https://play.fifa.com/json/fantasy/players.json,2026-06-02,Prince Adu,1989,,,,,FWD,,FWD,4,playing,,,,false,"Official FIFA fantasy players.json status is playing; classified as fantasy-selectable only, not confirmed_final_squad. Final squad source not independently available in this import."
Abdul Fatawu,Ghana,21,selectable_fantasy_player,https://play.fifa.com/json/fantasy/players.json,2026-06-02,Abdul Fatawu,1990,,,,,FWD,,FWD,6.4,playing,,,,false,"Official FIFA fantasy players.json status is playing; classified as fantasy-selectable only, not confirmed_final_squad. Final squad source not independently available in this import."
Christopher Bonsu Baah,Ghana,21,selectable_fantasy_player,https://play.fifa.com/json/fantasy/players.json,2026-06-02,Christopher Bonsu Baah,1991,,,,,FWD,,FWD,4.5,playing,,,,false,"Official FIFA fantasy players.json status is playing; classified as fantasy-selectable only, not confirmed_final_squad. Final squad source not independently available in this import."
Antoine Semenyo,Ghana,21,selectable_fantasy_player,https://play.fifa.com/json/fantasy/players.json,2026-06-02,Antoine Semenyo,1992,,,,,FWD,,FWD,7.2,playing,,,,false,"Official FIFA fantasy players.json status is playing; classified as fantasy-selectable only, not confirmed_final_squad. Final squad source not independently available in this import."
Brandon Thomas-Asante,Ghana,21,selectable_fantasy_player,https://play.fifa.com/json/fantasy/players.json,2026-06-02,Brandon Thomas-Asante,1993,,,,,FWD,,FWD,5.1,playing,,,,false,"Official FIFA fantasy players.json status is playing; classified as fantasy-selectable only, not confirmed_final_squad. Final squad source not independently available in this import."
Kamaldeen Sulemana,Ghana,21,selectable_fantasy_player,https://play.fifa.com/json/fantasy/players.json,2026-06-02,Kamaldeen Sulemana,1994,,,,,FWD,,FWD,5.1,playing,,,,false,"Official FIFA fantasy players.json status is playing; classified as fantasy-selectable only, not confirmed_final_squad. Final squad source not independently available in this import."
Eric García,Spain,41,selectable_fantasy_player,https://play.fifa.com/json/fantasy/players.json,2026-06-02,Eric García,1995,,,,,DEF,,DEF,4.5,playing,,,,false,"Official FIFA fantasy players.json status is playing; classified as fantasy-selectable only, not confirmed_final_squad. Final squad source not independently available in this import."
Marc Pubill,Spain,41,selectable_fantasy_player,https://play.fifa.com/json/fantasy/players.json,2026-06-02,Marc Pubill,1996,,,,,DEF,,DEF,4.2,playing,,,,false,"Official FIFA fantasy players.json status is playing; classified as fantasy-selectable only, not confirmed_final_squad. Final squad source not independently available in this import."
Mikel Merino,Spain,41,selectable_fantasy_player,https://play.fifa.com/json/fantasy/players.json,2026-06-02,Mikel Merino,1997,,,,,MID,,MID,6.2,playing,,,,false,"Official FIFA fantasy players.json status is playing; classified as fantasy-selectable only, not confirmed_final_squad. Final squad source not independently available in this import."
Fabián Ruiz,Spain,41,selectable_fantasy_player,https://play.fifa.com/json/fantasy/players.json,2026-06-02,Fabián Ruiz,1998,,,,,MID,,MID,6.8,playing,,,,false,"Official FIFA fantasy players.json status is playing; classified as fantasy-selectable only, not confirmed_final_squad. Final squad source not independently available in this import."
Pablo Páez Gavira,Spain,41,selectable_fantasy_player,https://play.fifa.com/json/fantasy/players.json,2026-06-02,Pablo Páez Gavira,1999,,,,,MID,,MID,6.5,playing,,,,false,"Official FIFA fantasy players.json status is playing; classified as fantasy-selectable only, not confirmed_final_squad. Final squad source not independently available in this import."
Nico Williams,Spain,41,selectable_fantasy_player,https://play.fifa.com/json/fantasy/players.json,2026-06-02,Nico Williams,2000,,,,,MID,,MID,7.8,playing,,,,false,"Official FIFA fantasy players.json status is playing; classified as fantasy-selectable only, not confirmed_final_squad. Final squad source not independently available in this import."
Joe Gauci,Australia,3,review,https://play.fifa.com/json/fantasy/players.json,2026-06-02,Joe Gauci,2001,,,,,GK,,GK,3.9,transferred,,,,false,Official FIFA fantasy players.json status is transferred; kept in review because this does not prove final squad inclusion or exclusion.
Harry Souttar,Australia,3,selectable_fantasy_player,https://play.fifa.com/json/fantasy/players.json,2026-06-02,Harry Souttar,2002,,,,,DEF,,DEF,4.1,playing,,,,false,"Official FIFA fantasy players.json status is playing; classified as fantasy-selectable only, not confirmed_final_squad. Final squad source not independently available in this import."
Cameron Devlin,Australia,3,selectable_fantasy_player,https://play.fifa.com/json/fantasy/players.json,2026-06-02,Cameron Devlin,2003,,,,,MID,,MID,4.7,playing,,,,false,"Official FIFA fantasy players.json status is playing; classified as fantasy-selectable only, not confirmed_final_squad. Final squad source not independently available in this import."
Jackson Irvine,Australia,3,selectable_fantasy_player,https://play.fifa.com/json/fantasy/players.json,2026-06-02,Jackson Irvine,2004,,,,,MID,,MID,5.6,playing,,,,false,"Official FIFA fantasy players.json status is playing; classified as fantasy-selectable only, not confirmed_final_squad. Final squad source not independently available in this import."
Mathew Leckie,Australia,3,selectable_fantasy_player,https://play.fifa.com/json/fantasy/players.json,2026-06-02,Mathew Leckie,2005,,,,,MID,,MID,4.7,playing,,,,false,"Official FIFA fantasy players.json status is playing; classified as fantasy-selectable only, not confirmed_final_squad. Final squad source not independently available in this import."
Mohamed Touré,Australia,3,selectable_fantasy_player,https://play.fifa.com/json/fantasy/players.json,2026-06-02,Mohamed Touré,2006,,,,,FWD,,FWD,5,playing,,,,false,"Official FIFA fantasy players.json status is playing; classified as fantasy-selectable only, not confirmed_final_squad. Final squad source not independently available in this import."
Tete Yengi,Australia,3,selectable_fantasy_player,https://play.fifa.com/json/fantasy/players.json,2026-06-02,Tete Yengi,2007,,,,,FWD,,FWD,4.3,playing,,,,false,"Official FIFA fantasy players.json status is playing; classified as fantasy-selectable only, not confirmed_final_squad. Final squad source not independently available in this import."
Brandon Borrello,Australia,3,review,https://play.fifa.com/json/fantasy/players.json,2026-06-02,Brandon Borrello,2008,,,,,FWD,,FWD,4.4,transferred,,,,false,Official FIFA fantasy players.json status is transferred; kept in review because this does not prove final squad inclusion or exclusion.
Ahmed Tagnaouti,Morocco,29,selectable_fantasy_player,https://play.fifa.com/json/fantasy/players.json,2026-06-02,Ahmed Tagnaouti,2009,,,,,GK,,GK,3.5,playing,,,,false,"Official FIFA fantasy players.json status is playing; classified as fantasy-selectable only, not confirmed_final_squad. Final squad source not independently available in this import."
Yassine Bounou,Morocco,29,selectable_fantasy_player,https://play.fifa.com/json/fantasy/players.json,2026-06-02,Yassine Bounou,2010,,,,,GK,,GK,4.7,playing,,,,false,"Official FIFA fantasy players.json status is playing; classified as fantasy-selectable only, not confirmed_final_squad. Final squad source not independently available in this import."
Nayef Aguerd,Morocco,29,selectable_fantasy_player,https://play.fifa.com/json/fantasy/players.json,2026-06-02,Nayef Aguerd,2011,,,,,DEF,,DEF,4.3,playing,,,,false,"Official FIFA fantasy players.json status is playing; classified as fantasy-selectable only, not confirmed_final_squad. Final squad source not independently available in this import."
Achraf Hakimi,Morocco,29,selectable_fantasy_player,https://play.fifa.com/json/fantasy/players.json,2026-06-02,Achraf Hakimi,2012,,,,,DEF,,DEF,6,playing,,,,false,"Official FIFA fantasy players.json status is playing; classified as fantasy-selectable only, not confirmed_final_squad. Final squad source not independently available in this import."
Chadi Riad,Morocco,29,selectable_fantasy_player,https://play.fifa.com/json/fantasy/players.json,2026-06-02,Chadi Riad,2013,,,,,DEF,,DEF,3.9,playing,,,,false,"Official FIFA fantasy players.json status is playing; classified as fantasy-selectable only, not confirmed_final_squad. Final squad source not independently available in this import."
Noussair Mazraoui,Morocco,29,selectable_fantasy_player,https://play.fifa.com/json/fantasy/players.json,2026-06-02,Noussair Mazraoui,2014,,,,,DEF,,DEF,4.4,playing,,,,false,"Official FIFA fantasy players.json status is playing; classified as fantasy-selectable only, not confirmed_final_squad. Final squad source not independently available in this import."
Redouane Halhal,Morocco,29,selectable_fantasy_player,https://play.fifa.com/json/fantasy/players.json,2026-06-02,Redouane Halhal,2015,,,,,DEF,,DEF,3.5,playing,,,,false,"Official FIFA fantasy players.json status is playing; classified as fantasy-selectable only, not confirmed_final_squad. Final squad source not independently available in this import."
Issa Diop,Morocco,29,selectable_fantasy_player,https://play.fifa.com/json/fantasy/players.json,2026-06-02,Issa Diop,2016,,,,,DEF,,DEF,4.5,playing,,,,false,"Official FIFA fantasy players.json status is playing; classified as fantasy-selectable only, not confirmed_final_squad. Final squad source not independently available in this import."
